surrgain,ev_tdlam_before,meankl,entropy,optimgain,EpLenMean,TimeElapsed,EpisodesSoFar,entloss,TimestepsSoFar,EpRewMean,EpThisIter
0.03879094,0.6930878758430481,0.00999775,17.038464,0.03879094,85.4,3360.3584468364716,103929,0.0,4340930,165.63018695922204,216
0.039069433,0.7244223356246948,0.009980731,17.030617,0.039069433,91.35,3378.2724719047546,104159,0.0,4361473,178.21802935593735,230
0.038049836,0.748468667268753,0.009962255,17.014153,0.038049836,93.0,3396.136575460434,104388,0.0,4381876,178.68238443894666,229
0.03822875,0.6505271792411804,0.009984534,17.01649,0.03822875,80.85,3414.10360956192,104618,0.0,4402414,158.31877127576323,230
0.038311005,0.7686970829963684,0.009925808,16.993061,0.038311005,92.675,3432.1315281391144,104838,0.0,4422721,183.45365305996415,220
0.038401086,0.7126028835773468,0.009894183,16.988071,0.038401086,104.8,3449.969390630722,105058,0.0,4443364,205.2995327922211,220
0.038780324,0.6581897735595703,0.009918725,16.967587,0.038780324,88.075,3467.8843500614166,105280,0.0,4463858,172.33003216844946,222
0.03896574,0.7578813284635544,0.009924507,16.950111,0.03896574,86.0,3485.773775100708,105510,0.0,4484435,164.747704002763,230
0.038651742,0.7116596102714539,0.009977302,16.913673,0.038651742,87.225,3503.545259952545,105736,0.0,4505414,171.12371637751585,226
0.03783779,0.6989006996154785,0.009991355,16.90609,0.03783779,87.875,3521.344395875931,105960,0.0,4526060,168.39230993107213,224
0.03896659,0.7709141969680786,0.010000275,16.87741,0.03896659,97.925,3539.238731622696,106175,0.0,4546795,183.12263080398674,215
0.037712146,0.7611703723669052,0.009960862,16.857872,0.037712146,98.45,3557.0919091701508,106394,0.0,4567177,193.99014461333587,219
0.039582808,0.7331871688365936,0.009908804,16.825432,0.039582808,103.725,3574.9167172908783,106594,0.0,4587126,202.0417288637758,200
0.03816867,0.7329291105270386,0.009942753,16.811071,0.03816867,94.5,3592.870110273361,106813,0.0,4607308,185.05627881602229,219
0.037089568,0.7385092079639435,0.009969506,16.775776,0.037089568,98.575,3610.7656514644623,107020,0.0,4627728,194.71459501533172,207
0.039305694,0.7744436413049698,0.009984123,16.749786,0.039305694,86.025,3628.700299501419,107249,0.0,4648332,161.18257067522578,229
0.039089624,0.6946212947368622,0.009910442,16.731028,0.039089624,97.775,3646.5131211280823,107465,0.0,4668958,186.7020732675547,216
0.03856264,0.7097792625427246,0.009942824,16.732979,0.03856264,100.4,3664.3141436576843,107686,0.0,4689343,193.26327635110806,221
0.038934994,0.7495470643043518,0.009915383,16.701466,0.038934994,97.425,3682.082569360733,107903,0.0,4710144,185.332750082961,217
0.037443746,0.6639384627342224,0.009958589,16.665562,0.037443746,111.175,3699.9610562324524,108102,0.0,4730771,216.13663583224312,199
0.040360782,0.6740743219852448,0.01005066,16.6482,0.040360782,98.375,3717.8957912921906,108309,0.0,4751182,188.41338624038184,207
0.038746554,0.7350758910179138,0.01002461,16.635609,0.038746554,102.25,3735.9096858501434,108521,0.0,4771590,202.4067395214173,212
0.037626036,0.7417607307434082,0.009933062,16.61465,0.037626036,100.6,3753.9445543289185,108735,0.0,4792214,196.07639477552112,214
0.03806299,0.7529542297124863,0.009941627,16.589218,0.03806299,109.025,3771.8421609401703,108935,0.0,4812670,210.07736962729487,200
0.036967374,0.7108949720859528,0.0099235205,16.565487,0.036967374,105.95,3789.757566213608,109142,0.0,4833222,209.10332132752518,207
0.037293024,0.7421778738498688,0.009986132,16.55526,0.037293024,108.375,3807.649485349655,109329,0.0,4853563,207.33838234837268,187
0.038297668,0.7361699342727661,0.009949935,16.545837,0.038297668,97.275,3825.5888254642487,109532,0.0,4873797,185.55673667750165,203
0.039235275,0.7131935656070709,0.00995519,16.537333,0.039235275,102.0,3843.488616466522,109732,0.0,4894220,193.27698668794991,200
0.0382193,0.7587338835000992,0.009919746,16.520397,0.0382193,92.45,3861.2832939624786,109927,0.0,4914926,180.25110092559112,195
0.038176656,0.7202131450176239,0.009958485,16.50972,0.038176656,107.375,3879.178226709366,110131,0.0,4935468,212.47815646735899,204
0.03890671,0.716111570596695,0.010003361,16.498768,0.03890671,95.825,3897.109228849411,110327,0.0,4955418,180.3897347701066,196
0.038391452,0.7040848135948181,0.009980725,16.489586,0.038391452,96.875,3914.9388258457184,110528,0.0,4976113,186.59224793194502,201
0.03645994,0.627814382314682,0.009983216,16.484798,0.03645994,101.025,3932.868753671646,110724,0.0,4997173,189.3850472007501,196
0.038348537,0.7343354821205139,0.010048961,16.47652,0.038348537,97.6,3950.713555574417,110917,0.0,5017330,186.9564954696666,193
0.038196247,0.7389696836471558,0.009933995,16.45668,0.038196247,111.05,3968.592349767685,111100,0.0,5037700,218.62011622009422,183
0.03820648,0.7467787861824036,0.0099444855,16.449001,0.03820648,101.625,3986.5080308914185,111300,0.0,5057655,193.49358488690186,200
0.038244218,0.7161127924919128,0.0099745635,16.433228,0.038244218,101.8,4004.285846233368,111504,0.0,5078078,192.70627335378373,204
0.037282728,0.6423302888870239,0.010043612,16.42516,0.037282728,94.525,4022.1922059059143,111698,0.0,5098578,183.66620947371968,194
0.037962984,0.7513987720012665,0.010017173,16.41109,0.037962984,110.875,4040.0899312496185,111889,0.0,5119300,213.99808950070724,191
0.03791696,0.6983153223991394,0.009947878,16.407581,0.03791696,106.675,4057.9202678203583,112063,0.0,5139443,207.1602324225465,174
0.037580006,0.7708596140146255,0.010000477,16.385227,0.037580006,105.15,4075.8981375694275,112266,0.0,5159887,200.9927854221198,203
0.03773579,0.7394071519374847,0.009973304,16.378902,0.03773579,101.075,4093.7064287662506,112462,0.0,5180375,192.10439928981444,196
0.038236685,0.6999223232269287,0.0100207385,16.381495,0.038236685,100.425,4111.719888925552,112667,0.0,5200636,191.58866496116462,205
0.03804803,0.6807651221752167,0.009976338,16.361225,0.03804803,106.95,4129.480916023254,112849,0.0,5220220,206.45268445956964,182
0.036851306,0.6457195580005646,0.009962706,16.334183,0.036851306,93.8,4147.239202976227,113043,0.0,5241199,183.34932083763098,194
0.0367334,0.6962776184082031,0.0099979695,16.309162,0.0367334,113.675,4165.1224710941315,113235,0.0,5262061,219.03947517742944,192
0.03851514,0.7383490800857544,0.009937403,16.29072,0.03851514,94.3,4183.084401130676,113432,0.0,5282494,175.11821032218523,197
0.038435556,0.7561492621898651,0.009918898,16.269012,0.038435556,116.375,4200.990402936935,113617,0.0,5303011,221.69031919784348,185
0.03795241,0.6267426013946533,0.010019222,16.267479,0.03795241,111.875,4218.853642702103,113813,0.0,5323658,215.01075298152847,196
0.03786315,0.7225433588027954,0.009999508,16.259043,0.03786315,102.825,4236.765868186951,113994,0.0,5343662,197.6828600796253,181
0.037807632,0.6974457800388336,0.010017322,16.242062,0.037807632,115.9,4254.781108379364,114184,0.0,5364351,225.14220345310446,190
0.03836307,0.7091498970985413,0.009985253,16.223354,0.03836307,108.7,4272.667286634445,114371,0.0,5384863,213.03652477063602,187
0.039079987,0.6743171811103821,0.009960713,16.18776,0.039079987,97.0,4290.753886461258,114564,0.0,5405452,186.29742312407274,193
0.038869854,0.7723087966442108,0.009991747,16.171242,0.038869854,98.35,4308.655290365219,114757,0.0,5425988,185.0982076526296,193
0.037171204,0.709730714559555,0.009970138,16.164196,0.037171204,113.825,4326.544454574585,114945,0.0,5446462,214.82684852882593,188
0.03764529,0.7052622139453888,0.009966621,16.15467,0.03764529,115.275,4344.386282205582,115134,0.0,5467151,219.27520170614238,189
0.037768427,0.7452490925788879,0.009941565,16.148834,0.037768427,115.05,4362.31968331337,115313,0.0,5488052,221.40071555194362,179
0.038319062,0.696921706199646,0.009981744,16.142551,0.038319062,143.7,4380.142011642456,115481,0.0,5508939,272.414068350269,168
0.037121236,0.7194154858589172,0.0099872025,16.11628,0.037121236,126.725,4398.041805505753,115661,0.0,5529041,244.41957172060393,180
0.0379396,0.7054522931575775,0.00993436,16.107595,0.0379396,122.175,4415.981883525848,115827,0.0,5549187,233.00137684147862,166
0.037558805,0.730015218257904,0.009936527,16.09934,0.037558805,115.275,4433.871773958206,115999,0.0,5569682,216.19024573755217,172
0.038137726,0.6397600769996643,0.009982394,16.095556,0.038137726,93.125,4451.858480215073,116173,0.0,5589966,174.70759626852185,174
0.03853257,0.7196086645126343,0.010011338,16.085346,0.03853257,111.175,4469.835454940796,116340,0.0,5610745,214.62135041694077,167
0.03887435,0.7607343345880508,0.010007368,16.06564,0.03887435,111.4,4487.81826543808,116512,0.0,5630938,216.86351806034207,172
0.038463403,0.7468528151512146,0.009925904,16.04639,0.038463403,104.65,4505.755835533142,116698,0.0,5651331,199.68001330456565,186
0.038048606,0.774892270565033,0.009981392,16.027523,0.038048606,118.475,4523.689691066742,116874,0.0,5671548,223.6836110370977,176
0.038462937,0.7021374702453613,0.009947458,16.015476,0.038462937,116.45,4541.540535211563,117046,0.0,5692271,221.4926309761616,172
0.037791673,0.6861274838447571,0.01005155,16.009846,0.037791673,104.875,4559.345465660095,117227,0.0,5712739,194.88769032549934,181
0.037954286,0.7076118886470795,0.009978917,16.013718,0.037954286,124.4,4577.176512002945,117386,0.0,5733365,235.5435633211354,159
0.03802078,0.6925181150436401,0.009982841,16.007927,0.03802078,125.925,4594.938287973404,117556,0.0,5754011,237.10130645129385,170
0.039030883,0.7194937169551849,0.009989976,15.984879,0.039030883,125.525,4612.8096334934235,117719,0.0,5773910,231.57888336959394,163
0.03726557,0.7293776571750641,0.009935025,15.961893,0.03726557,113.575,4630.757450580597,117883,0.0,5793987,211.8877044151156,164
0.037000168,0.6827273666858673,0.009887438,15.957533,0.037000168,148.725,4648.676866054535,118041,0.0,5814802,286.16260951357737,158
0.038111262,0.6988846659660339,0.009935106,15.942232,0.038111262,161.525,4666.508725404739,118183,0.0,5835044,308.818335867899,142
0.039557423,0.7398988604545593,0.009956388,15.919321,0.039557423,145.575,4684.355132818222,118334,0.0,5855408,271.39881510580415,151
0.03838281,0.6798607707023621,0.009978514,15.910898,0.03838281,141.8,4702.213709354401,118492,0.0,5875975,268.27713864628464,158
0.03922518,0.6866059601306915,0.009926254,15.9082775,0.03922518,108.45,4720.05517745018,118648,0.0,5896695,199.84407607406243,156
0.037525006,0.6547263264656067,0.009967315,15.89139,0.037525006,122.875,4737.98007941246,118827,0.0,5917358,232.3662758536645,179
0.038698565,0.7289473116397858,0.010012304,15.873667,0.038698565,119.45,4755.825507640839,118985,0.0,5938144,221.43481032185383,158
0.03769352,0.703954666852951,0.009933894,15.855501,0.03769352,116.35,4773.688107728958,119148,0.0,5958109,222.98834992989595,163
0.037800338,0.691273957490921,0.009893312,15.832598,0.037800338,131.975,4791.526844263077,119306,0.0,5978947,247.58181924644668,158
0.039162304,0.7070312201976776,0.009936938,15.828913,0.039162304,148.825,4809.497223138809,119456,0.0,5999659,277.17828320398536,150
0.038220216,0.707927942276001,0.010028603,15.80401,0.038220216,136.55,4827.360985040665,119609,0.0,6019929,251.97213163514115,153
0.038356293,0.6850644648075104,0.009938715,15.793608,0.038356293,108.325,4845.225727081299,119772,0.0,6040009,200.73407151164804,163
0.03869175,0.7476323246955872,0.009993754,15.779993,0.03869175,131.45,4863.0934154987335,119937,0.0,6061137,240.46836520967213,165
0.0380759,0.7151273488998413,0.009966781,15.764215,0.0380759,159.55,4880.908866405487,120083,0.0,6081761,297.7489522424076,146
0.037509724,0.7630127370357513,0.0099557815,15.758287,0.037509724,137.25,4898.864776849747,120217,0.0,6102180,253.1991001928347,134
0.037594125,0.7352606654167175,0.009894423,15.744265,0.037594125,144.85,4916.883476495743,120368,0.0,6123434,268.9658664844337,151
0.037365217,0.613819420337677,0.009901061,15.729395,0.037365217,132.55,4934.743858337402,120511,0.0,6144185,242.44549227970478,143
0.03853122,0.7198845446109772,0.010030424,15.7177105,0.03853122,133.525,4952.734208106995,120665,0.0,6164455,249.23969097232103,154
0.038244735,0.727691113948822,0.009920796,15.711531,0.038244735,127.6,4970.697827339172,120815,0.0,6184732,233.2806405276364,150
0.038540453,0.7235132157802582,0.009969672,15.702406,0.038540453,116.95,4988.5845329761505,120964,0.0,6204549,217.8309653424184,149
0.03816154,0.6667377948760986,0.009972141,15.692648,0.03816154,124.85,5006.4910843372345,121094,0.0,6224272,231.42613622732105,130
0.038065866,0.6756849586963654,0.009971615,15.678495,0.038065866,168.95,5024.420716524124,121220,0.0,6244749,313.7387968663658,126
0.038254444,0.6744934022426605,0.010036465,15.67539,0.038254444,174.65,5042.228781461716,121354,0.0,6264237,323.66508500950647,134
0.037233915,0.6680946946144104,0.009979023,15.667952,0.037233915,153.125,5060.343913555145,121491,0.0,6284737,283.0785037913582,137
0.039055414,0.6248760223388672,0.009918774,15.670214,0.039055414,166.825,5078.281373977661,121620,0.0,6304804,308.38587675477527,129
0.038373973,0.7356833517551422,0.009986659,15.672647,0.038373973,138.175,5096.2745015621185,121750,0.0,6325108,256.0379645390639,130
0.039297055,0.6566954553127289,0.010070948,15.657091,0.039297055,137.55,5114.276049375534,121889,0.0,6345265,250.45462868059946,139
0.038607866,0.6798111796379089,0.00993856,15.642647,0.038607866,132.675,5132.308159828186,122035,0.0,6366562,245.25875923876953,146
0.03863452,0.6919521689414978,0.010015495,15.627905,0.03863452,157.075,5150.10678935051,122173,0.0,6387152,288.14900237527934,138
0.03777144,0.6653870642185211,0.009935054,15.616457,0.03777144,161.0,5168.01163816452,122299,0.0,6407380,294.7806942624478,126
0.03867886,0.6825542747974396,0.009956752,15.613874,0.03867886,137.15,5186.016660928726,122440,0.0,6427335,247.88145674199814,141
0.038198233,0.6846379935741425,0.010020047,15.587723,0.038198233,173.275,5203.893725633621,122578,0.0,6447079,321.0426115439415,138
0.03817137,0.6597383618354797,0.009974222,15.564638,0.03817137,166.475,5221.850207090378,122726,0.0,6467604,305.81728634316255,148
0.037687548,0.6857125461101532,0.009980226,15.541374,0.037687548,179.75,5239.774642944336,122846,0.0,6488136,329.00262864983836,120
0.03764729,0.684526801109314,0.010018945,15.530655,0.03764729,151.275,5257.583171844482,122976,0.0,6508952,278.34023350977117,130
0.038182992,0.7190114259719849,0.009964941,15.5176525,0.038182992,144.75,5275.47976064682,123121,0.0,6529686,263.3943448019186,145
0.037540574,0.6542955636978149,0.009977849,15.507782,0.037540574,159.325,5293.324157953262,123249,0.0,6550275,290.97582543741163,128
0.037374526,0.7710165828466415,0.009929566,15.485506,0.037374526,166.275,5311.402087211609,123371,0.0,6570920,308.21121186470356,122
0.037409145,0.7322239279747009,0.0099036135,15.484924,0.037409145,155.475,5329.33246922493,123504,0.0,6591627,289.3956111213917,133
0.037099447,0.6989211142063141,0.009987277,15.48284,0.037099447,149.725,5347.277738809586,123637,0.0,6612389,276.79589945422003,133
0.03729986,0.6855849027633667,0.009985203,15.472395,0.03729986,160.125,5365.23913025856,123762,0.0,6631997,297.2191735042854,125
0.037571795,0.6859738826751709,0.009953612,15.463743,0.037571795,173.0,5383.248949289322,123889,0.0,6652463,317.66149341575465,127
0.037096612,0.7287733554840088,0.009960784,15.452087,0.037096612,173.15,5401.102073669434,124011,0.0,6672483,317.18431622355246,122
0.037718304,0.7179100215435028,0.009948432,15.447969,0.037718304,161.675,5419.015023231506,124139,0.0,6691848,300.6965128138446,128
0.038851373,0.6636788249015808,0.010042745,15.414408,0.038851373,124.65,5437.061273097992,124265,0.0,6712405,226.52126581710164,126
0.03760685,0.7297247350215912,0.009908134,15.397371,0.03760685,171.425,5455.0183801651,124378,0.0,6732683,314.4179959938373,113
0.037373126,0.6599551141262054,0.00998531,15.386429,0.037373126,190.475,5472.827335119247,124496,0.0,6752369,348.8607803984863,118
0.037909377,0.6650243997573853,0.009961392,15.378687,0.037909377,206.175,5490.795951604843,124603,0.0,6773604,377.61059189820514,107
0.038263544,0.6518588364124298,0.009952346,15.37047,0.038263544,163.275,5508.855559825897,124724,0.0,6794263,297.5062515682513,121
0.038017664,0.7369883358478546,0.009977119,15.34926,0.038017664,207.5,5526.70517039299,124840,0.0,6814015,378.34156113931914,116
0.038032018,0.7019173502922058,0.009985052,15.345034,0.038032018,179.575,5544.624880075455,124956,0.0,6834017,317.825422386699,116
0.037949853,0.7490211725234985,0.009992512,15.329771,0.037949853,160.075,5562.521469116211,125070,0.0,6854650,291.12883838273285,114
0.03841379,0.6485034823417664,0.009950856,15.314554,0.03841379,165.825,5580.686348199844,125194,0.0,6875187,296.79849364565234,124
0.038710635,0.7248722016811371,0.009948693,15.298628,0.038710635,155.6,5600.3651831150055,125316,0.0,6895704,284.4446581598242,122
0.038634222,0.7348430454730988,0.009969631,15.278204,0.038634222,140.95,5620.150776863098,125442,0.0,6915848,251.6948955327332,126
0.037954047,0.6333636045455933,0.0099461805,15.265923,0.037954047,152.95,5639.8520250320435,125566,0.0,6935812,273.57690445784544,124
0.037378315,0.6175247430801392,0.009962939,15.250677,0.037378315,167.875,5658.582981348038,125683,0.0,6956018,300.9339736035071,117
0.03787189,0.7075211107730865,0.010028479,15.241554,0.03787189,187.225,5676.993772268295,125801,0.0,6976893,339.6637365946,118
0.037361443,0.682035505771637,0.010005889,15.23744,0.037361443,172.675,5695.0623643398285,125924,0.0,6997198,305.93134341410905,123
0.03805759,0.7089625895023346,0.0099488,15.234068,0.03805759,164.6,5713.057989835739,126042,0.0,7017407,296.74579090944957,118
0.039111122,0.713145911693573,0.009944391,15.2276745,0.039111122,168.6,5731.458702325821,126152,0.0,7038350,304.14897533396504,110
0.03721483,0.6360068619251251,0.009977626,15.226778,0.03721483,175.55,5751.10826253891,126254,0.0,7058179,314.3359389514194,102
0.038382288,0.6842086017131805,0.00991596,15.219671,0.038382288,165.725,5770.950898170471,126374,0.0,7078836,298.4748798439993,120
0.038425565,0.7423147857189178,0.009990091,15.218325,0.038425565,162.025,5790.571349859238,126483,0.0,7100462,289.60373537671956,109
0.03757886,0.6966443657875061,0.009918208,15.194288,0.03757886,177.075,5810.246434688568,126596,0.0,7121775,312.05063153904206,113
0.03765352,0.687908947467804,0.009961733,15.183006,0.03765352,169.35,5829.901977777481,126694,0.0,7142011,296.4988134053773,98
0.037968565,0.7149433195590973,0.010017167,15.175463,0.037968565,183.925,5849.704905509949,126801,0.0,7163293,322.06331431011057,107
0.038134165,0.6493615210056305,0.010007609,15.153727,0.038134165,197.45,5868.840690374374,126908,0.0,7183793,352.589365146294,107
0.03694177,0.6687382161617279,0.01010306,15.147211,0.03694177,215.325,5888.475890159607,127029,0.0,7205598,381.0206829095131,121
0.037576593,0.6395589411258698,0.009959662,15.140327,0.037576593,189.125,5908.0676283836365,127149,0.0,7227072,332.5590959368682,120
0.03783096,0.7121150493621826,0.010037757,15.137312,0.03783096,166.775,5927.680794477463,127257,0.0,7246918,296.97925893156605,108
0.03889082,0.6695479452610016,0.009961471,15.144846,0.03889082,233.95,5947.2218708992,127356,0.0,7266518,416.0672774841875,99
0.037774753,0.7536908239126205,0.009947072,15.134245,0.037774753,215.35,5966.827973842621,127458,0.0,7286328,380.4711283932631,102
0.036721803,0.6723924577236176,0.009947553,15.126722,0.036721803,192.4,5986.468030452728,127562,0.0,7307342,344.6968763029503,104
0.03754863,0.6714538335800171,0.009980652,15.123701,0.03754863,195.9,6006.193170309067,127659,0.0,7327590,347.43005445407664,97
0.037511043,0.6393730342388153,0.009979317,15.109068,0.037511043,183.3,6025.56094455719,127766,0.0,7347591,323.23918490155995,107
0.037673138,0.6869854032993317,0.009968093,15.092848,0.037673138,202.975,6043.259788036346,127870,0.0,7368221,360.96933423263357,104
0.039043434,0.715371161699295,0.01007243,15.084211,0.039043434,203.7,6061.538995504379,127967,0.0,7388882,358.31249755304964,97
0.037453324,0.6895635724067688,0.009959854,15.07427,0.037453324,183.925,6079.334986448288,128070,0.0,7409469,316.6649714547958,103
0.038224645,0.6739275753498077,0.009979382,15.067602,0.038224645,168.425,6097.276569843292,128173,0.0,7429288,294.2837928828667,103
0.038266934,0.617518961429596,0.009948763,15.056488,0.038266934,175.575,6115.093305826187,128283,0.0,7449485,311.3768163210333,110
0.03695012,0.5887036919593811,0.009921844,15.053259,0.03695012,218.925,6132.975307941437,128377,0.0,7469064,384.321012331731,94
0.037825167,0.6704672873020172,0.009962122,15.043266,0.037825167,221.4,6150.789557933807,128469,0.0,7489085,389.2697237079477,92
0.03903201,0.7651055306196213,0.010038739,15.036135,0.03903201,193.625,6168.685900688171,128581,0.0,7509250,329.91887153905344,112
0.038125284,0.6753230392932892,0.0100178,15.026978,0.038125284,208.775,6186.531262874603,128670,0.0,7529613,368.23455060138156,89
0.036651023,0.6457870006561279,0.009936231,15.025606,0.036651023,224.8,6204.315353155136,128762,0.0,7549744,392.86170259273905,92
0.037714463,0.6772102415561676,0.009994566,15.01193,0.037714463,176.575,6222.147438526154,128871,0.0,7570800,304.15757526165646,109
0.036941297,0.7096388041973114,0.009960895,15.006739,0.036941297,190.2,6239.873700141907,128971,0.0,7591157,334.63518968676146,100
0.037899673,0.6714529395103455,0.009987065,14.994474,0.037899673,229.15,6257.636144161224,129066,0.0,7611576,398.0257182361805,95
0.037726276,0.6894712150096893,0.009979065,14.976824,0.037726276,247.925,6275.727648496628,129154,0.0,7632859,432.511406682238,88
0.03760623,0.7471308410167694,0.0099901315,14.950911,0.03760623,166.225,6293.794082403183,129242,0.0,7651728,287.063057202235,88
0.037657235,0.6820484101772308,0.009992694,14.928041,0.037657235,238.875,6311.633210659027,129324,0.0,7671287,416.1742339128874,82
0.037850816,0.7443711161613464,0.010027073,14.912737,0.037850816,231.925,6329.475960254669,129419,0.0,7691538,396.18915238179,95
0.03775396,0.6817493438720703,0.010002622,14.892601,0.03775396,154.175,6347.253204584122,129514,0.0,7712863,270.8081270639592,95
0.037973095,0.7020971775054932,0.0099323215,14.879206,0.037973095,235.95,6365.082396507263,129609,0.0,7733007,410.11988967879597,95
0.037657417,0.7702357172966003,0.009948624,14.869471,0.037657417,196.925,6383.021506547928,129712,0.0,7754343,335.75465577875946,103
0.037344243,0.537317156791687,0.009987535,14.869108,0.037344243,273.3,6400.843212366104,129794,0.0,7774814,465.9098035458683,82
0.037060462,0.7678197026252747,0.009997542,14.855873,0.037060462,203.175,6418.630825996399,129876,0.0,7793447,348.5032140107478,82
0.03864839,0.6314152777194977,0.010001056,14.848818,0.03864839,196.425,6436.448065042496,129968,0.0,7813961,330.07440255210554,92
0.038216103,0.7183062732219696,0.009936137,14.829927,0.038216103,206.05,6454.317260980606,130044,0.0,7833270,348.51080088010144,76
0.036963753,0.6789350509643555,0.010033777,14.811007,0.036963753,278.35,6472.143424987793,130119,0.0,7853987,473.6728662190188,75
0.03834033,0.7609025090932846,0.010007379,14.807329,0.03834033,288.2,6490.119906902313,130196,0.0,7874345,493.10368060996296,77
0.037344787,0.645961344242096,0.010083306,14.796677,0.037344787,230.45,6508.012147665024,130289,0.0,7895426,390.06439660351054,93
0.03843676,0.6432178914546967,0.009943424,14.803522,0.03843676,267.675,6525.907050609589,130363,0.0,7915611,457.1234523260073,74
0.038362972,0.6842473447322845,0.010056296,14.798033,0.038362972,233.825,6543.815970659256,130445,0.0,7935898,391.22042944723705,82
0.037872408,0.6495886147022247,0.009985028,14.782129,0.037872408,269.925,6561.646107673645,130519,0.0,7956722,452.4268927631918,74
0.03712245,0.6468307375907898,0.009980175,14.776979,0.03712245,226.85,6579.634032249451,130603,0.0,7979497,388.43966106714515,84
0.037585355,0.7243839502334595,0.009969972,14.758516,0.037585355,270.9,6597.401616573334,130683,0.0,7999588,463.1336508974462,80
0.03758058,0.791997492313385,0.009978282,14.73699,0.03758058,283.475,6615.277807712555,130755,0.0,8021809,484.3414063009459,72
0.038581472,0.6577958762645721,0.010033033,14.7339,0.038581472,194.35,6634.127234220505,130841,0.0,8040788,332.17116068577036,86
0.03691476,0.6575148403644562,0.01001056,14.715654,0.03691476,295.275,6653.611065149307,130912,0.0,8062127,495.02417766241035,71
0.036170978,0.7087880671024323,0.009929952,14.710215,0.036170978,268.5,6673.233724117279,130990,0.0,8082020,451.6960022247067,78
0.037914593,0.6988826990127563,0.009993354,14.7068615,0.037914593,228.25,6692.871340036392,131063,0.0,8101976,378.5441495724591,73
0.03742438,0.6906272172927856,0.0099697905,14.69779,0.03742438,254.925,6712.458400726318,131134,0.0,8121565,425.41582928854484,71
0.036889106,0.6830567121505737,0.01001379,14.68001,0.036889106,262.475,6732.131029844284,131207,0.0,8142431,445.4349345621164,73
0.0366786,0.7127875685691833,0.009950003,14.670204,0.0366786,219.5,6752.0143094062805,131298,0.0,8160672,371.6036916920078,91
0.037523486,0.6861297190189362,0.00989362,14.67156,0.037523486,228.725,6771.721982717514,131384,0.0,8182446,383.6519766163474,86
0.03805416,0.7560776472091675,0.010057967,14.651007,0.03805416,270.375,6790.933657169342,131468,0.0,8202144,453.09099261860865,84
0.03784874,0.7555492669343948,0.009930635,14.655672,0.03784874,259.575,6808.653837919235,131556,0.0,8223096,437.2379548763407,88
0.03711385,0.7155309617519379,0.009972611,14.640329,0.03711385,198.925,6826.378947734833,131649,0.0,8243560,332.34097690577374,93
0.037545606,0.7510284632444382,0.009971937,14.628355,0.037545606,251.525,6844.186624765396,131729,0.0,8263593,422.66983885990714,80
0.036477458,0.7175288498401642,0.010002101,14.616896,0.036477458,259.3,6861.993081569672,131805,0.0,8284141,436.0351182148456,76
0.03773545,0.7669932693243027,0.009928967,14.6068325,0.03773545,262.825,6879.897431135178,131883,0.0,8305820,435.3332354639318,78
0.03735298,0.6383074522018433,0.00990623,14.594706,0.03735298,286.725,6897.750053167343,131963,0.0,8326870,481.22227739110565,80
0.03575947,0.7376067042350769,0.010001352,14.580751,0.03575947,287.75,6915.552508592606,132050,0.0,8349311,477.42616739113674,87
0.03664516,0.717717319726944,0.009994494,14.5739975,0.03664516,192.875,6933.402437925339,132134,0.0,8372132,323.90598117861333,84
0.03718558,0.6286651790142059,0.010001865,14.570833,0.03718558,331.5,6951.212561845779,132208,0.0,8394023,557.242180256067,74
0.037188046,0.7167181372642517,0.010031477,14.559999,0.037188046,266.725,6969.184670209885,132282,0.0,8414325,445.09567001807073,74
0.037881292,0.732685774564743,0.009960091,14.544191,0.037881292,203.475,6986.868465185165,132364,0.0,8436002,337.9384277957094,82
0.03844891,0.7345883548259735,0.009983881,14.533058,0.03844891,276.7,7004.883642196655,132435,0.0,8457338,457.64281922044773,71
0.036267493,0.7271309196949005,0.00998885,14.525787,0.036267493,300.5,7022.825572490692,132511,0.0,8476937,501.3005401012118,76
0.038185168,0.670050710439682,0.0099167805,14.518942,0.038185168,309.225,7040.6572988033295,132587,0.0,8497982,515.5625832547664,76
0.036825646,0.7365249395370483,0.01003922,14.505568,0.036825646,324.9,7058.35489821434,132661,0.0,8519541,537.9476694322069,74
0.036641352,0.7362646162509918,0.009929481,14.4881,0.036641352,259.85,7076.251200914383,132729,0.0,8539290,428.0509148873654,68
0.03722299,0.6927808523178101,0.009989163,14.481997,0.03722299,273.7,7094.150118350983,132798,0.0,8561090,450.80488627250224,69
0.037085623,0.6495055258274078,0.009977264,14.475357,0.037085623,242.325,7112.021924495697,132869,0.0,8581018,397.6044839123284,71
0.036912054,0.5482859313488007,0.010013359,14.461317,0.036912054,335.9,7129.820124387741,132929,0.0,8602248,548.2141641888878,60
0.038092565,0.6224337816238403,0.009967666,14.456327,0.038092565,284.75,7147.649721622467,133002,0.0,8624471,467.34370077249315,73
0.036760308,0.6703518033027649,0.00999444,14.443871,0.036760308,336.625,7165.541372060776,133071,0.0,8646722,555.5835438668116,69
0.037794907,0.7494016289710999,0.0099968305,14.434858,0.037794907,318.175,7183.338466644287,133132,0.0,8667086,522.5857837503675,61
0.037122738,0.618424117565155,0.00991639,14.4245205,0.037122738,335.775,7201.149055242538,133187,0.0,8685935,554.6297660967473,55
